step,entity_id,timestamp,mean_error,max_error,std_error,drift_detected,drift_score,retrained,retrain_reason,mae,rmse,smape
1050,106,2019-06-16 02:00:00,180.5813971659674,420.03340923762244,72.1655481578513,False,0.10492646866393059,True,fixed_schedule_every_10_steps,180.5813971659674,194.46723976890303,60.771813808314576
1051,106,2019-06-17 02:00:00,189.94095880636723,369.0502023756212,78.57254107728117,False,0.06633641104280512,False,not_scheduled,189.94095880636723,205.55099621170197,63.60004899320757
1052,106,2019-06-18 02:00:00,184.98639404975196,370.07111673382735,75.18590154937218,False,0.09592526214917826,False,not_scheduled,184.98639404975196,199.68196156719316,58.02654479847747
1053,106,2019-06-19 02:00:00,183.6934955499502,369.62818492930046,81.94315909882707,False,0.1931996791163708,False,not_scheduled,183.6934955499502,201.14169540514283,55.322965004348966
1054,106,2019-06-20 02:00:00,218.65510529065276,424.89744344791245,118.4632155367886,False,0.4194742161476543,False,not_scheduled,218.65510529065276,248.68371178061116,56.454083572299865
1055,106,2019-06-21 02:00:00,74.95470377694035,209.53808609446799,47.303539293701895,True,0.5532129825364391,False,not_scheduled,74.95470377694035,88.63313403011132,21.342028252371318
1056,106,2019-06-22 02:00:00,156.1664051092129,367.5799941950369,80.20693437674221,False,0.3706124808559628,False,not_scheduled,156.1664051092129,175.55938712256267,22.34995961104676
1057,106,2019-06-23 02:00:00,194.73309218728946,374.3860808922727,81.5569561063305,False,0.2869973166682049,False,not_scheduled,194.73309218728946,211.12203646742634,70.42773589937852
1058,106,2019-06-24 02:00:00,206.56831793233997,518.8994560498668,95.22688614426599,False,0.3078908487386939,False,not_scheduled,206.56831793233997,227.46127102900238,71.52975389534515
1059,106,2019-06-25 02:00:00,70.64044373362987,230.44447059514403,48.70633011530115,False,0.4762247661614014,False,not_scheduled,70.64044373362987,85.80430574385424,20.392369234858773
1060,106,2019-06-26 02:00:00,262.90841720107227,587.0776726813509,143.95149623051964,False,0.22391407291964285,True,fixed_schedule_every_10_steps,262.90841720107227,299.73800076429814,40.466322013524206
1061,106,2019-06-27 02:00:00,366.7304864257729,620.9780575884641,169.60810196510025,False,0.04762827607918991,False,not_scheduled,366.7304864257729,404.05217228259994,74.63130268451656
1062,106,2019-06-28 02:00:00,204.16461124950646,438.7050807585489,87.74796851376607,False,0.17225846455900362,False,not_scheduled,204.16461124950646,222.22262365689724,44.25804514188976
1063,106,2019-06-29 02:00:00,313.3552387954118,604.3193362452145,172.47195739226774,False,0.3932841883119522,False,not_scheduled,313.3552387954118,357.6843325716822,56.128452758041256
1064,106,2019-06-30 02:00:00,308.47978515609174,604.3192308592937,150.3375980597863,False,0.47084362855361567,False,not_scheduled,308.47978515609174,343.16347597076003,84.31698477008982
1065,106,2019-07-01 02:00:00,332.71930365661166,608.3209450419105,153.225637888934,True,0.5377582784554876,False,not_scheduled,332.71930365661166,366.3061985992201,88.2337275626631
1066,192,2016-07-31 02:00:00,267.0764685855723,450.0046468838917,111.84523652769299,False,0.44818046483025237,False,not_scheduled,267.0764685855723,289.54999051299546,60.934415701189174
1067,192,2016-08-01 02:00:00,284.23617418888017,439.19894351189373,94.62306113568357,True,0.5142607965418156,False,not_scheduled,284.23617418888017,299.5725728704461,65.8203049550209
1068,192,2016-08-02 02:00:00,284.5928982220418,441.1818359828766,95.66687652725396,False,0.11580336882053086,False,not_scheduled,284.5928982220418,300.2420173508403,65.9870674060738
1069,192,2016-08-03 02:00:00,291.9626731137055,448.31815967333443,94.12876915735738,False,0.09120530514825607,False,not_scheduled,291.9626731137055,306.76118997483945,68.01639642932341
1070,192,2016-08-04 02:00:00,123.91867244212234,291.4215058716516,101.78560216819712,False,0.19618228709356295,True,fixed_schedule_every_10_steps,123.91867244212234,160.36254609029038,38.4154841397314
1071,192,2016-08-05 02:00:00,109.61483545131263,274.2419672951505,98.85989618479373,False,0.4826535006845114,False,not_scheduled,109.61483545131263,147.60992928894225,33.754910757104795
1072,192,2016-08-06 02:00:00,82.35809826916783,192.18807435673068,53.7845883973389,True,0.634128975204245,False,not_scheduled,82.35809826916783,98.36482247015478,22.404592289115165
1073,192,2016-08-07 02:00:00,114.39595571995896,262.0622601584873,91.1656537650784,True,1.3112839631606525,False,not_scheduled,114.39595571995896,146.27922310258884,34.531238264063575
1074,192,2016-08-08 02:00:00,123.96819830092727,270.9596659219418,88.98532994958086,False,0.2710176039366927,False,not_scheduled,123.96819830092727,152.5991583732158,37.480136097071075
1075,192,2016-08-09 02:00:00,119.25426046877878,279.967393335435,91.86691718026104,False,0.09128901198995103,False,not_scheduled,119.25426046877878,150.53607246158734,36.18760171129018
1076,192,2016-08-10 02:00:00,115.05835328888445,298.6293344212421,108.20837924355622,False,0.1984846253256298,False,not_scheduled,115.05835328888445,157.947706536268,36.43759727070021
1077,192,2016-08-11 02:00:00,109.9606795395905,275.7838326898332,98.4445505631706,False,0.0835197571713249,False,not_scheduled,109.9606795395905,147.5895679931111,33.778468610086236
1078,192,2016-08-12 02:00:00,108.49195644344712,291.03806883683535,103.3331176256064,False,0.06882950134614639,False,not_scheduled,108.49195644344712,149.82736002197407,33.84965541170097
1079,192,2016-08-13 02:00:00,80.78082721529573,198.18723923095456,61.01113288058436,False,0.21074789807852717,False,not_scheduled,80.78082721529573,101.23191384617691,22.283559482852876
1080,192,2016-08-14 02:00:00,99.2739232445037,258.0199623218308,92.58905996967475,False,0.07654086439493724,True,fixed_schedule_every_10_steps,99.2739232445037,135.7499387197786,31.8499380431098
1081,192,2016-08-15 02:00:00,97.48973220520445,258.32054257623133,95.07263807756338,False,0.28461589479571014,False,not_scheduled,97.48973220520445,136.17288421881148,31.283381700608448
1082,192,2016-08-16 02:00:00,92.74135056191932,264.18885995529314,98.40751015452946,False,0.15394306028339547,False,not_scheduled,92.74135056191932,135.22202542064895,30.11055165253258
1083,192,2016-08-17 02:00:00,64.7160142540687,169.56568276735322,44.97843305829094,False,0.36311416934072993,False,not_scheduled,64.7160142540687,78.81130592314774,17.797180363397956
1084,192,2016-08-18 02:00:00,65.97783426284082,190.30315407898973,52.25967497186584,False,0.2789409790120455,False,not_scheduled,65.97783426284082,84.16738229373628,18.444414919104325
1085,192,2016-08-19 02:00:00,91.6650320549436,255.35620744396954,97.21554217155857,False,0.4225816575702173,False,not_scheduled,91.6650320549436,133.61639024215523,29.563485934533958
1086,192,2016-08-20 02:00:00,98.18109661807227,256.2254611011864,92.06259020339519,False,0.3140836298824779,False,not_scheduled,98.18109661807227,134.5921552249072,31.000481043253806
1087,192,2016-08-21 02:00:00,88.26023697874041,249.6279343615647,81.12811513347731,False,0.348946844261842,False,not_scheduled,88.26023697874041,119.88177716673276,26.989270551669502
1088,192,2016-08-22 02:00:00,104.8534885967921,257.3867929669315,94.03548480921383,False,0.2512859103591101,False,not_scheduled,104.8534885967921,140.84362418732874,33.59334202587423
1089,192,2016-08-23 02:00:00,91.66985922685744,251.19370692409353,94.75652406416084,False,0.34200152917280396,False,not_scheduled,91.66985922685744,131.84142726546065,29.332605951414177
1090,192,2016-08-24 02:00:00,83.84960429280493,207.46758747144816,70.65498446853775,False,0.285673833728594,True,fixed_schedule_every_10_steps,83.84960429280493,109.64890774790818,28.71566826066107
1091,192,2016-08-25 02:00:00,88.12113923414476,216.03682240309325,73.90121480642534,False,0.404031801235546,False,not_scheduled,88.12113923414476,115.00749858069665,30.522258106977667
1092,192,2016-08-26 02:00:00,82.40722770867727,204.70727070208693,69.32027498581182,False,0.3421131966768336,False,not_scheduled,82.40722770867727,107.68589370357823,28.15895784339684
1093,192,2016-08-27 02:00:00,86.10685078211043,199.46393888953662,66.68173328458127,False,0.44660606529882996,False,not_scheduled,86.10685078211043,108.907498848558,28.811911543486907
1094,192,2016-08-28 02:00:00,83.80804503542619,209.56631923207965,70.84429669171288,False,0.3876397103069109,False,not_scheduled,83.80804503542619,109.73924906979938,28.53532879198564
1095,192,2016-08-29 02:00:00,80.51819105763767,168.17178848390716,52.23501802180015,False,0.4293353015549949,False,not_scheduled,80.51819105763767,95.97747756079042,25.54169573972272
1096,192,2016-08-30 02:00:00,82.8712779214557,199.8262678089029,64.9114736600494,False,0.4000666970863828,False,not_scheduled,82.8712779214557,105.26703243206981,27.339992872161044
1097,192,2016-08-31 02:00:00,51.57694650389154,144.56570478326466,31.285288061148425,False,0.465578635356458,False,not_scheduled,51.57694650389154,60.32371556638671,14.884337591460906
1098,192,2016-09-01 02:00:00,92.46761004121481,218.00071859286209,72.21981350969266,False,0.42298131723468474,False,not_scheduled,92.46761004121481,117.32842950499662,31.62016215645434
1099,192,2016-09-02 02:00:00,89.76590039966095,203.43129027653254,65.3343408380029,True,0.5070058908248637,False,not_scheduled,89.76590039966095,111.02474033880098,29.809646311817247
1100,192,2016-09-03 02:00:00,78.78594076519185,180.39509543696948,53.26519528251636,False,0.4562724959737888,True,fixed_schedule_every_10_steps,78.78594076519185,95.10207931870325,27.031700222862547
1101,192,2016-09-04 02:00:00,84.56273185049074,177.6366737972907,54.13416030994692,False,0.42472334312734555,False,not_scheduled,84.56273185049074,100.40599051093034,28.966269484880485
1102,192,2016-09-05 02:00:00,88.17566406593413,167.3132317589198,47.307401528688054,False,0.48243112496430635,False,not_scheduled,88.17566406593413,100.0646689539569,29.066520129035982
1103,192,2016-09-06 02:00:00,94.7001458586014,165.4053306177144,43.45729929692078,False,0.4740415957947344,False,not_scheduled,94.7001458586014,104.19527094749805,30.653667462242023
1104,192,2016-09-07 02:00:00,92.17657200346144,170.68941851050573,40.113830723506325,True,0.5033467747974781,False,not_scheduled,92.17657200346144,100.52681155603928,29.605442343839695
1105,192,2016-09-08 02:00:00,92.70923002869516,168.91464992157938,42.721012587356725,False,0.26325979955790296,False,not_scheduled,92.70923002869516,102.07882370503005,30.474210673478773
1106,192,2016-09-09 02:00:00,91.96082170021116,166.9322729020413,43.668260078984154,False,0.23766719906575925,False,not_scheduled,91.96082170021116,101.80230678183982,29.499712090587916
1107,192,2016-09-10 02:00:00,71.72756077060912,127.54506758737784,30.63476800400511,False,0.3393676136603599,False,not_scheduled,71.72756077060912,77.99571773347971,20.663649394514064
1108,192,2016-09-11 02:00:00,93.21527802913415,166.06610824641643,43.855409529527506,False,0.29249042782906776,False,not_scheduled,93.21527802913415,103.01643074311667,30.368088457290554
1109,192,2016-09-12 02:00:00,89.39612186964759,169.9346618020058,46.164130843847474,False,0.31223329747398754,False,not_scheduled,89.39612186964759,100.61209461044311,29.302401596634915
1110,192,2016-09-13 02:00:00,87.36820613948724,189.3296583162342,54.296952965393324,False,0.21844909870480436,True,fixed_schedule_every_10_steps,87.36820613948724,102.86575010837217,28.894310589278433
1111,192,2016-09-14 02:00:00,72.02400913877538,176.3382335919623,47.473256815062186,False,0.21427033956764682,False,not_scheduled,72.02400913877538,86.26220496284134,23.160526695090862
1112,192,2016-09-15 02:00:00,84.6598255161443,188.38084527495852,59.21722868831855,False,0.13525225862408935,False,not_scheduled,84.6598255161443,103.31488871381808,28.357303284548447
1113,192,2016-09-16 02:00:00,81.99516504309729,189.333545314224,59.16558317199542,False,0.14265232974683117,False,not_scheduled,81.99516504309729,101.11267636912334,27.355922267362565
1114,192,2016-09-17 02:00:00,29.70680132337742,135.41966634370493,30.63632413267698,False,0.0876439741019368,False,not_scheduled,29.70680132337742,42.6740952010592,9.098290161812438
1115,192,2016-09-18 02:00:00,70.03567642632599,197.33398839171508,63.31716998815375,False,0.09271332074796834,False,not_scheduled,70.03567642632599,94.41429969979013,24.047051370256227
1116,192,2016-09-19 02:00:00,80.94686474431154,195.3350097716458,63.572331083382835,False,0.02401194233399723,False,not_scheduled,80.94686474431154,102.92636295580013,27.86805723597507
1117,192,2016-09-20 02:00:00,81.78489132765615,193.37482920331036,58.99907786237807,False,0.019625444971554457,False,not_scheduled,81.78489132765615,100.84473034366982,27.52534760945898
1118,192,2016-09-21 02:00:00,53.38213460902398,114.41396963310552,23.269117480259663,False,0.020699081981863612,False,not_scheduled,53.38213460902398,58.23318747695408,15.238912820858689
1119,192,2016-09-22 02:00:00,85.8404708739074,177.38218601593798,47.71311228529143,False,0.030576401712006266,False,not_scheduled,85.8404708739074,98.20961013975656,27.21855817379129
1120,192,2016-09-23 02:00:00,99.10864805714328,413.5159765616774,112.39991389680897,False,0.13557811752283327,True,fixed_schedule_every_10_steps,99.10864805714328,149.85414496678013,32.49244575355905
1121,192,2016-09-24 02:00:00,93.56564572235315,250.80196920008586,95.3106993399349,False,0.17493748034911613,False,not_scheduled,93.56564572235315,133.56144454186008,29.256732865757613
1122,192,2016-09-25 02:00:00,102.92150855492874,259.5562106088484,96.36393567731994,False,0.26034569735973934,False,not_scheduled,102.92150855492874,140.99235802852905,32.361047562897134
1123,192,2016-09-26 02:00:00,103.82628923478235,271.7288187400861,100.4347253244881,False,0.30177683303872177,False,not_scheduled,103.82628923478235,144.45425707562256,33.12669052431173
1124,192,2016-09-27 02:00:00,95.64465143395223,266.98001066538166,99.62251371680041,False,0.3664144468562932,False,not_scheduled,95.64465143395223,138.10338369198743,30.415449330850073
1125,192,2016-09-28 02:00:00,88.71278054090835,267.2061325693619,92.59264044921737,False,0.3731576965864192,False,not_scheduled,88.71278054090835,128.23164389750843,27.58926194276416
1126,192,2016-09-29 02:00:00,99.97659075770707,263.7204022012301,97.80963785120522,False,0.4344218578507518,False,not_scheduled,99.97659075770707,139.8643770090081,31.59117085202784
1127,192,2016-09-30 02:00:00,105.28679661894087,270.8011382385827,91.05085873033103,False,0.4566669372311743,False,not_scheduled,105.28679661894087,139.19615087282017,32.87094090082033
1128,192,2016-10-01 02:00:00,100.88177054659558,279.4668328359532,102.47976168350812,False,0.4955692236486211,False,not_scheduled,100.88177054659558,143.80275791279033,32.346405705893275
1129,192,2016-10-02 02:00:00,77.18130525866614,214.81474294688996,74.36709371212307,False,0.49987957674637973,False,not_scheduled,77.18130525866614,107.17937538826722,22.804419732202334
1130,192,2016-10-03 02:00:00,76.23233298306961,204.39529200611742,73.30003601674134,True,0.5112573832523832,True,fixed_schedule_every_10_steps,76.23233298306961,105.75568009377642,26.483393548531193
1131,192,2016-10-04 02:00:00,68.63192494078324,202.03468088290822,67.36825799485187,False,0.40470087598306614,False,not_scheduled,68.63192494078324,96.1708027747415,23.406517932605357
1132,192,2016-10-05 02:00:00,83.85250388539583,213.60633902981328,65.30275831288492,False,0.37851037336913984,False,not_scheduled,83.85250388539583,106.28119613140129,28.194720021399494
1133,192,2016-10-06 02:00:00,85.1081118535569,214.72007946086455,63.6539685026887,False,0.23894136756291184,False,not_scheduled,85.1081118535569,106.27896503739034,28.25824870721006
1134,192,2016-10-07 02:00:00,89.29758937772749,209.32405601160127,69.41160743210521,False,0.24278937134206344,False,not_scheduled,89.29758937772749,113.1018599094724,30.916475292671812
1135,192,2016-10-08 02:00:00,81.68878818240023,198.88272816058486,68.96863179432584,False,0.14477104689388737,False,not_scheduled,81.68878818240023,106.90991668825838,27.845470106181985
1136,192,2016-10-09 02:00:00,78.0157390791892,200.5831914559945,70.19381883358496,False,0.1451149655915082,False,not_scheduled,78.0157390791892,104.94583243995103,26.746452053380835
1137,192,2016-10-10 02:00:00,80.01052386088274,204.99148533118148,72.90783074727659,False,0.07365267322448622,False,not_scheduled,80.01052386088274,108.24618105395874,27.678485326409042
1138,192,2016-10-11 02:00:00,77.18368530062601,206.9805067441568,74.64725860408264,False,0.0766253407532916,False,not_scheduled,77.18368530062601,107.37566993360677,26.923370388661706
1139,192,2016-10-12 02:00:00,71.44548887188286,208.92024542502975,70.38021929743537,False,0.0018538363036826786,False,not_scheduled,71.44548887188286,100.28874886295787,24.784683732666966
1140,192,2016-10-13 02:00:00,71.7618861936677,179.50713414662596,54.46953722294547,False,0.018835231573347214,True,fixed_schedule_every_10_steps,71.7618861936677,90.09272332078076,24.749227321502506
1141,192,2016-10-14 02:00:00,74.85888973529852,181.19523743953476,54.263910442656275,False,0.09594005114370141,False,not_scheduled,74.85888973529852,92.45769491464843,25.969868933313872
1142,192,2016-10-15 02:00:00,77.85292557909544,179.79190791061552,56.39887727447649,False,0.12612611777605467,False,not_scheduled,77.85292557909544,96.13486037356914,27.32044515748539
1143,192,2016-10-16 02:00:00,75.23721737789661,180.31907083490404,48.176447445577274,False,0.2102683517325875,False,not_scheduled,75.23721737789661,89.33985094707364,25.586478310404154
1144,192,2016-10-17 02:00:00,79.33043860649346,171.33304678681463,51.25136203156473,False,0.20988423667396536,False,not_scheduled,79.33043860649346,94.44586068001679,27.33693435231308
1145,192,2016-10-18 02:00:00,68.68335210508617,176.03376358563474,52.43735634906712,False,0.25557472690840793,False,not_scheduled,68.68335210508617,86.41226300283019,23.733816488131744
1146,192,2016-10-19 02:00:00,71.35546009601578,152.39310380900747,42.290136587685744,False,0.27763244175338214,False,not_scheduled,71.35546009601578,82.94611104879611,23.21874472101916
1147,192,2016-10-20 02:00:00,73.15331090861253,160.44339582543728,45.390047018491,False,0.31755982131146726,False,not_scheduled,73.15331090861253,86.09101733185031,23.843721383137424
1148,192,2016-10-21 02:00:00,68.79096819667394,163.55685711614478,47.534989037818804,False,0.30408719741607604,False,not_scheduled,68.79096819667394,83.6168194101005,23.14813568753303
1149,192,2016-10-22 02:00:00,78.4912258943158,186.33740246984382,59.012936437109616,False,0.32345089229732765,False,not_scheduled,78.4912258943158,98.20081063475419,27.765479592943326
1150,192,2016-10-23 02:00:00,74.13828400629936,201.7337718524144,66.12853266675883,False,0.2987146545458624,True,fixed_schedule_every_10_steps,74.13828400629936,99.34519609954621,25.39956245647057
1151,192,2016-10-24 02:00:00,64.10511345667958,199.9081191524055,75.08183673975945,False,0.3035667877760439,False,not_scheduled,64.10511345667958,98.72561865853083,22.933834555415196
1152,192,2016-10-25 02:00:00,73.54436551877667,200.56791566354735,71.57634123955239,False,0.27178965415612427,False,not_scheduled,73.54436551877667,102.6252713750384,25.588819558052016
1153,192,2016-10-26 02:00:00,72.83017017765776,193.8144296965155,62.85199617010011,False,0.2846611814021534,False,not_scheduled,72.83017017765776,96.20086855466987,24.592798224705103
1154,192,2016-10-27 02:00:00,71.49430445689468,194.80397115606934,60.73253439518589,False,0.26443468657148284,False,not_scheduled,71.49430445689468,93.8076558913908,23.867364128072747
1155,192,2016-10-28 02:00:00,75.43708235034514,201.56935125944773,64.40627347338524,False,0.31806284424271203,False,not_scheduled,75.43708235034514,99.19133760697676,25.42199129106998
1156,192,2016-10-29 02:00:00,78.27416481173827,206.63917954129022,71.6114280612279,False,0.31585756524294295,False,not_scheduled,78.27416481173827,106.08978040293789,27.416360758565776
1157,192,2016-10-30 02:00:00,80.78037455734291,206.68836552426808,71.70629275713937,False,0.31822617413219595,False,not_scheduled,80.78037455734291,108.01509771600075,28.252130203385654
1158,192,2016-10-31 02:00:00,85.72926809894466,215.83034371569812,72.58503607835826,False,0.325858239779241,False,not_scheduled,85.72926809894466,112.33029364902998,30.030814810459077
1159,192,2016-11-01 02:00:00,77.63175018363658,188.37108761468863,61.12177662937413,False,0.36306585535005614,False,not_scheduled,77.63175018363658,98.8056689411375,26.025530592385444
1160,192,2016-11-02 02:00:00,66.45045786334059,178.36428751738163,57.33866156211629,False,0.3873359060282041,True,fixed_schedule_every_10_steps,66.45045786334059,87.76893220258816,22.494074220893925
1161,192,2016-11-03 02:00:00,64.6328692357486,151.81194010483267,46.24552959680919,False,0.38202146895281813,False,not_scheduled,64.6328692357486,79.47362325535897,21.100998821776702
1162,192,2016-11-04 02:00:00,76.7139579856424,185.27559401549883,55.83039897273407,False,0.34977829294745877,False,not_scheduled,76.7139579856424,94.87921162866802,25.614089874038765
1163,192,2016-11-05 02:00:00,77.41713512886265,175.5905479310793,55.13253481303346,False,0.3172957977568885,False,not_scheduled,77.41713512886265,95.04214437012102,25.88759706388975
1164,192,2016-11-06 02:00:00,65.7447379264234,167.51499350096543,58.63821758392515,False,0.2722164524855957,False,not_scheduled,65.7447379264234,88.095465981138,22.416582030653945
1165,192,2016-11-07 02:00:00,100.04512696562743,173.5764390252756,50.8306483073892,False,0.24516550242126534,False,not_scheduled,100.04512696562743,112.21756652555784,30.754475283766407
1166,192,2016-11-08 02:00:00,124.17560521540831,191.50787660218617,52.84871136461543,False,0.22624113728615053,False,not_scheduled,124.17560521540831,134.95394482383006,36.36613338802518
1167,192,2016-11-09 02:00:00,107.3930774919199,176.67479430203133,48.711589207418754,False,0.1906854185590601,False,not_scheduled,107.3930774919199,117.92409429924753,31.571733405822304
1168,192,2016-11-10 02:00:00,87.36485046830659,168.55366154672282,50.74257261180356,False,0.15106526571033232,False,not_scheduled,87.36485046830659,101.03180574756507,26.798310194638823
1169,192,2016-11-11 02:00:00,112.77385722148249,195.61985429366234,52.99028478590532,False,0.11937468282446119,False,not_scheduled,112.77385722148249,124.60302225188066,33.06495063179863
1170,192,2016-11-12 02:00:00,100.3797890432784,209.11128778307506,64.80202540165682,False,0.10240376015132382,True,fixed_schedule_every_10_steps,100.3797890432784,119.47972440765861,30.210923007940522
1171,192,2016-11-13 02:00:00,79.25958252340983,187.68772710641082,54.09401963281567,False,0.11454581399555107,False,not_scheduled,79.25958252340983,95.9595976534951,19.734583067035537
1172,192,2016-11-14 02:00:00,120.71750431838306,227.041453965848,66.79874994946049,False,0.1495799544250866,False,not_scheduled,120.71750431838306,137.9666222086682,34.22656603377338
1173,192,2016-11-15 02:00:00,107.2348178504681,197.0750699196235,62.470740701741605,False,0.15344659444573744,False,not_scheduled,107.2348178504681,124.10438994349597,31.649205536606605
1174,192,2016-11-16 02:00:00,94.77192871296693,212.46744136573892,64.3951252664638,False,0.15789014511456592,False,not_scheduled,94.77192871296693,114.57945116843267,29.069481147031347
1175,192,2016-11-17 02:00:00,86.89850361705957,212.37164545038547,65.94058870083923,False,0.15535524104254367,False,not_scheduled,86.89850361705957,109.08488057057843,27.456191183557248
1176,192,2016-11-18 02:00:00,81.51531537763024,219.61667015189943,75.03504058970586,False,0.13271884712483842,False,not_scheduled,81.51531537763024,110.79261689035658,26.787355147081353
1177,192,2016-11-19 02:00:00,82.47659576401567,223.70340945514465,77.36057104706789,False,0.13361624012345005,False,not_scheduled,82.47659576401567,113.07982490943859,27.28529551264805
1178,192,2016-11-20 02:00:00,34.43767117935794,120.87879873996263,26.838070192050846,False,0.16058816351749255,False,not_scheduled,34.43767117935794,43.66045359236467,9.376997158849498
1179,192,2016-11-21 02:00:00,75.52794996705235,193.84942454301108,66.38987096725937,False,0.16018529419092228,False,not_scheduled,75.52794996705235,100.55886929194715,23.718811445655266
1180,192,2016-11-22 02:00:00,132.94172462996883,267.5414270445351,87.27522483146831,False,0.1355132040720278,True,fixed_schedule_every_10_steps,132.94172462996883,159.0297677070988,35.685645853649525
1181,192,2016-11-23 02:00:00,105.27309377442491,258.0038184005723,83.19637337258654,False,0.09927112118322472,False,not_scheduled,105.27309377442491,134.17921156121648,29.075342782715364
1182,192,2016-11-24 02:00:00,102.87016460125658,261.901710510248,88.96124431779825,False,0.07601998137041623,False,not_scheduled,102.87016460125658,136.00137409475175,28.790073242425812
1183,192,2016-11-25 02:00:00,107.67578575152412,266.94506323298225,87.0342294300932,False,0.04469250425897952,False,not_scheduled,107.67578575152412,138.45227311134414,29.866933090710585
1184,192,2016-11-26 02:00:00,121.21073736583594,270.4313413487526,87.65178925592001,False,0.01896721148149213,False,not_scheduled,121.21073736583594,149.5823485994717,33.75996469232558
1185,192,2016-11-27 02:00:00,118.43331020066495,265.1309925978319,87.98283855301311,False,0.003659238123052407,False,not_scheduled,118.43331020066495,147.5378895231069,32.93858993457165
1186,192,2016-11-28 02:00:00,111.85372998829297,258.6500048655438,89.74329493172951,False,0.059998786271948816,False,not_scheduled,111.85372998829297,143.405424923527,31.528088066450483
1187,192,2016-11-29 02:00:00,147.4092404493737,270.62022301577395,85.57008972040717,False,0.10281130031734595,False,not_scheduled,147.4092404493737,170.4456641414495,37.98206082943638
1188,192,2016-11-30 02:00:00,132.54815803378193,255.05047871958465,78.44308345528508,False,0.13008278976178975,False,not_scheduled,132.54815803378193,154.02055557658935,33.0919511048273
1189,192,2016-12-01 02:00:00,103.03634783560854,249.78236885657486,80.46270336786223,False,0.1668374090998224,False,not_scheduled,103.03634783560854,130.73154022103884,27.983580471397733
1190,192,2016-12-02 02:00:00,155.9429607133923,332.3595964589367,107.37017606338532,False,0.24735901288064455,True,fixed_schedule_every_10_steps,155.9429607133923,189.3318824285571,38.7651287296743
1191,192,2016-12-03 02:00:00,147.25715267500632,311.31650925553333,112.33758614436672,False,0.3209884474533333,False,not_scheduled,147.25715267500632,185.214476417728,36.93968091753017
1192,192,2016-12-04 02:00:00,160.17313681717056,333.2574625714615,113.38432524872613,False,0.40002610747792483,False,not_scheduled,160.17313681717056,196.24331573320134,40.516414455232905
1193,192,2016-12-05 02:00:00,155.77263656251395,328.12572080193013,111.83135928498993,False,0.48086419619042076,False,not_scheduled,155.77263656251395,191.75861707147754,39.25570748622931
1194,192,2016-12-06 02:00:00,153.84550742919313,326.21197151561717,114.8257363236925,True,0.5371515628167306,False,not_scheduled,153.84550742919313,191.97236748663613,38.978160189721976
1195,192,2016-12-07 02:00:00,175.26696060748804,339.3130949465649,97.37192268919588,False,0.45598786178943734,False,not_scheduled,175.26696060748804,200.4988748316995,43.79739691026345
1196,192,2016-12-08 02:00:00,166.45865887199898,351.57373968728496,113.79993668240517,False,0.459491773070571,False,not_scheduled,166.45865887199898,201.64054825948068,42.40829145543262
1197,192,2016-12-09 02:00:00,164.9048273367466,327.6899017009832,91.18380653129509,True,0.529395482137084,False,not_scheduled,164.9048273367466,188.43590064660944,40.51786921923948
1198,192,2016-12-10 02:00:00,150.7179010740546,283.55273494889855,70.8674281683358,False,0.4261103634804855,False,not_scheduled,150.7179010740546,166.5475249872022,35.56029355701217
1199,192,2016-12-11 02:00:00,182.11943667751552,353.63888405493924,106.36233034720341,True,0.5317580906074334,False,not_scheduled,182.11943667751552,210.9038513935277,46.418106213917305
1200,192,2016-12-12 02:00:00,216.89768947119674,303.92534178728647,48.30381687658605,False,0.1936648539953245,True,fixed_schedule_every_10_steps,216.89768947119674,222.21131029448176,47.09906213533191
1201,192,2016-12-13 02:00:00,159.69251074984507,308.71555723649965,75.83732922118236,False,0.05029983974383263,False,not_scheduled,159.69251074984507,176.78517611211464,33.567198047043604
1202,192,2016-12-14 02:00:00,210.22469121162666,400.67115731934064,118.1605344054369,False,0.23395805357393656,False,not_scheduled,210.22469121162666,241.15624123377407,48.64570553081629
1203,192,2016-12-15 02:00:00,206.7002060906268,392.65266783350853,116.0926039328996,False,0.23513212193793936,False,not_scheduled,206.7002060906268,237.07059683948302,47.58802629872186
1204,192,2016-12-16 02:00:00,201.63490752759012,390.59309667945206,122.3038152428025,False,0.36141978751748466,False,not_scheduled,201.63490752759012,235.8280287764908,46.63643155445722
1205,192,2016-12-17 02:00:00,227.10343834115187,391.6333578083645,106.4024894175324,False,0.2846833396234326,False,not_scheduled,227.10343834115187,250.79366311895012,52.56636318424377
1206,192,2016-12-18 02:00:00,227.17762726679823,407.73567906057997,114.5381636609367,False,0.42749618624850233,False,not_scheduled,227.17762726679823,254.4182879932019,53.15240104687465
1207,192,2016-12-19 02:00:00,216.39666936651875,392.6781319034933,109.00728997364189,False,0.36401569971753883,False,not_scheduled,216.39666936651875,242.30168753089626,49.859968101072035
1208,192,2016-12-20 02:00:00,209.09600749055255,390.46514724938936,112.41190323177265,False,0.35885236986178115,False,not_scheduled,209.09600749055255,237.39750701445587,47.96253838773695
1209,192,2016-12-21 02:00:00,226.21818770921382,402.728813881669,111.94710275978005,False,0.3594219267139115,False,not_scheduled,226.21818770921382,252.40210432314123,52.6886636835609
