step,entity_id,timestamp,mean_error,max_error,std_error,drift_detected,drift_score,retrained,retrain_reason,mae,rmse,smape
1548,192,2017-11-25 02:00:00,263.27839694025255,346.95264728513956,64.17928417035297,True,0.4444444444444444,False,no_drift_consecutive_1389/2,263.27839694025255,270.9879975424153,143.25479297954692
1549,192,2017-11-26 02:00:00,239.37110843409906,339.4906702349553,56.115493468609415,True,0.4444444444444444,False,no_drift_consecutive_1390/2,239.37110843409906,245.860684454011,129.59530397531245
1550,192,2017-11-27 02:00:00,298.25243027296057,393.7177352240015,67.62744189472012,True,0.44305555555555554,False,no_drift_consecutive_1391/2,298.25243027296057,305.82345080282994,168.4732949809174
1551,192,2017-11-28 02:00:00,265.5307828367618,332.89030046343476,43.38250700694297,True,0.44305555555555554,False,no_drift_consecutive_1392/2,265.5307828367618,269.05136786143834,132.5718426745687
1552,192,2017-11-29 02:00:00,246.5260739882416,317.7815078239796,58.94002085500622,True,0.44305555555555554,False,no_drift_consecutive_1393/2,246.5260739882416,253.47392610374055,130.90183542351795
1553,192,2017-11-30 02:00:00,248.98224103648067,356.047751189043,67.82729333298012,True,0.44305555555555554,False,no_drift_consecutive_1394/2,248.98224103648067,258.055610426176,126.34822720586536
1554,192,2017-12-01 02:00:00,211.80173180031727,285.30726253044,59.86362603526975,True,0.44305555555555554,False,no_drift_consecutive_1395/2,211.80173180031727,220.09913065640254,99.40514625211443
1555,192,2017-12-02 02:00:00,237.04549110871196,316.34034135614934,66.61301162773546,True,0.44305555555555554,False,no_drift_consecutive_1396/2,237.04549110871196,246.2272490466627,113.39324605437014
1556,192,2017-12-03 02:00:00,209.37417466204226,295.3543955209391,58.7346654248108,True,0.44305555555555554,False,no_drift_consecutive_1397/2,209.37417466204226,217.45644607133596,97.8911385022837
1557,192,2017-12-04 02:00:00,264.21680472839165,343.1198969776328,64.83861699821165,True,0.44305555555555554,False,no_drift_consecutive_1398/2,264.21680472839165,272.05618198291654,135.0602718551326
1558,192,2017-12-05 02:00:00,228.29089670363962,333.93544213398957,63.006456504446795,True,0.44305555555555554,False,no_drift_consecutive_1399/2,228.29089670363962,236.82598480529663,111.96931993369175
1559,192,2017-12-06 02:00:00,210.22676062555726,299.87734962101575,57.96236846682978,True,0.44305555555555554,False,no_drift_consecutive_1400/2,210.22676062555726,218.070922044641,102.02897020801491
1560,192,2017-12-07 02:00:00,213.73236758019934,294.02229849134255,56.79095039175814,True,0.44305555555555554,False,no_drift_consecutive_1401/2,213.73236758019934,221.1486762289944,103.53298074639825
1561,192,2017-12-08 02:00:00,223.25532912765013,303.07127724973657,58.916413605165594,True,0.44305555555555554,False,no_drift_consecutive_1402/2,223.25532912765013,230.89843173133576,107.31074321941738
1562,192,2017-12-09 02:00:00,237.99367296563346,322.32379697174304,54.87774640996757,True,0.4444444444444444,False,no_drift_consecutive_1403/2,237.99367296563346,244.23872629603522,123.96372419979696
1563,192,2017-12-10 02:00:00,215.79463132522207,290.28271726045534,61.16496211859663,True,0.4444444444444444,False,no_drift_consecutive_1404/2,215.79463132522207,224.29550931696753,108.10154299057551
1564,192,2017-12-11 02:00:00,281.9678670040391,356.96308106272386,69.12754802400056,True,0.44305555555555554,False,no_drift_consecutive_1405/2,281.9678670040391,290.3179221450477,136.8565783423072
1565,192,2017-12-12 02:00:00,239.55968495287712,300.1163259304955,57.474423022185384,True,0.44305555555555554,False,no_drift_consecutive_1406/2,239.55968495287712,246.35777226719452,118.62598312477995
1566,192,2017-12-13 02:00:00,228.91801663293919,301.20130752472295,63.41525908808485,True,0.44305555555555554,False,no_drift_consecutive_1407/2,228.91801663293919,237.53937236670382,106.32351286539685
1567,192,2017-12-14 02:00:00,228.70998293335242,303.8458529368107,63.31676861280079,True,0.44305555555555554,False,no_drift_consecutive_1408/2,228.70998293335242,237.3125986561634,109.26099391909804
1568,192,2017-12-15 02:00:00,235.89341434264577,304.7726449346339,59.85774150777968,True,0.44305555555555554,False,no_drift_consecutive_1409/2,235.89341434264577,243.3693738921217,114.13658247418897
1569,192,2017-12-16 02:00:00,250.18259395067557,322.85254561662566,58.24037931414151,True,0.44305555555555554,False,no_drift_consecutive_1410/2,250.18259395067557,256.8720928760921,129.97825568689373
1570,192,2017-12-17 02:00:00,228.30011871138478,305.807209041849,55.870763026298796,True,0.44305555555555554,False,no_drift_consecutive_1411/2,228.30011871138478,235.03720208676162,113.75679613986482
1571,192,2017-12-18 02:00:00,288.108742504566,382.49868526563125,58.89763327160572,True,0.44305555555555554,False,no_drift_consecutive_1412/2,288.108742504566,294.06730303207615,149.2412329975096
1572,192,2017-12-19 02:00:00,252.52404624260907,330.5804511030218,56.41046782878899,True,0.44305555555555554,False,no_drift_consecutive_1413/2,252.52404624260907,258.74801412069274,125.73299660812316
1573,192,2017-12-20 02:00:00,234.63893526562083,315.99722809886663,58.806273643665946,True,0.44305555555555554,False,no_drift_consecutive_1414/2,234.63893526562083,241.89586139997917,115.21814452000727
1574,192,2017-12-21 02:00:00,241.32327337449917,315.91465522648014,58.95629093225467,True,0.44305555555555554,False,no_drift_consecutive_1415/2,241.32327337449917,248.42054366068825,115.35068717613714
1575,192,2017-12-22 02:00:00,244.8805678177154,318.05849233545587,54.80645533438212,True,0.44305555555555554,False,no_drift_consecutive_1416/2,244.8805678177154,250.93871770025115,121.05450866345082
1576,192,2017-12-23 02:00:00,266.70108183687984,340.0295017239924,60.15499770783837,True,0.44305555555555554,False,no_drift_consecutive_1417/2,266.70108183687984,273.4009707411298,134.8027849586758
1577,192,2017-12-24 02:00:00,253.54240811039298,389.914358598908,68.30493139524182,True,0.44305555555555554,False,no_drift_consecutive_1418/2,253.54240811039298,262.58201835488615,114.99372015981302
1578,192,2017-12-25 02:00:00,313.9760739910904,443.32798118978167,79.79133432104966,True,0.44305555555555554,False,no_drift_consecutive_1419/2,313.9760739910904,323.95621937476704,144.37328703943743
1579,192,2017-12-26 02:00:00,286.17137866977896,430.729183301678,85.15911673391842,True,0.44305555555555554,False,no_drift_consecutive_1420/2,286.17137866977896,298.5734970365976,121.76223247205876
1580,192,2017-12-27 02:00:00,267.17596750389293,410.9340179090658,78.52448024873938,True,0.44305555555555554,False,no_drift_consecutive_1421/2,267.17596750389293,278.47637531750496,113.76982916285823
1581,192,2017-12-28 02:00:00,268.8680379513739,391.70751394347724,73.6408377845142,True,0.44305555555555554,False,no_drift_consecutive_1422/2,268.8680379513739,278.77050565191894,114.0181184610478
1582,192,2017-12-29 02:00:00,286.86917717601455,421.103673654888,82.14003661049617,True,0.44305555555555554,False,no_drift_consecutive_1423/2,286.86917717601455,298.39723595907736,115.45738525282283
1583,192,2017-12-30 02:00:00,291.46069886756896,412.0198526003704,79.23873044665591,True,0.44305555555555554,False,no_drift_consecutive_1424/2,291.46069886756896,302.0399234988141,136.62613266325383
1584,192,2017-12-31 02:00:00,259.4267162236552,380.5567206981959,62.36614491656251,True,0.44305555555555554,False,no_drift_consecutive_1425/2,259.4267162236552,266.81783509042754,122.40978278758226
1585,192,2018-01-01 02:00:00,309.31689486345664,451.3228140024896,74.1062448953126,True,0.44305555555555554,False,no_drift_consecutive_1426/2,309.31689486345664,318.070239067497,142.0966810017817
1586,192,2018-01-02 02:00:00,299.8709667061885,389.0487230520882,68.16369796533615,True,0.44305555555555554,False,no_drift_consecutive_1427/2,299.8709667061885,307.52054629506233,110.83991854975972
1587,192,2018-01-03 02:00:00,280.04914499951013,455.59876125185036,84.92301429741917,True,0.44305555555555554,False,no_drift_consecutive_1428/2,280.04914499951013,292.64217394681225,104.48518226464604
1588,192,2018-01-04 02:00:00,297.8878882360644,404.21603361302004,81.74350862704165,True,0.44305555555555554,False,no_drift_consecutive_1429/2,297.8878882360644,308.8999759799298,103.17943824256248
1589,192,2018-01-05 02:00:00,299.44696370950766,470.625817444806,80.46532186019134,True,0.44305555555555554,False,no_drift_consecutive_1430/2,299.44696370950766,310.06959234485953,104.80580065578442
1590,192,2018-01-06 02:00:00,306.81579173090626,457.79211346753175,84.45822212121121,True,0.44305555555555554,False,no_drift_consecutive_1431/2,306.81579173090626,318.22809640152565,122.27800473373351
1591,192,2018-01-07 02:00:00,276.79701385096865,386.69594160426846,70.31015591870461,True,0.44305555555555554,False,no_drift_consecutive_1432/2,276.79701385096865,285.58729821566976,109.99677616631622
1592,192,2018-01-08 02:00:00,337.0500234203302,468.4379398162192,74.83944126184677,True,0.44305555555555554,False,no_drift_consecutive_1433/2,337.0500234203302,345.25883081541957,139.5021375054587
1593,192,2018-01-09 02:00:00,301.0728479118326,395.0824822136188,69.97119934288904,True,0.44305555555555554,False,no_drift_consecutive_1434/2,301.0728479118326,309.0967946893396,122.10741115211815
1594,192,2018-01-10 02:00:00,282.5621294481879,391.08138802029623,73.76237518464319,True,0.44305555555555554,False,no_drift_consecutive_1435/2,282.5621294481879,292.0312397521446,113.38060282437468
1595,192,2018-01-11 02:00:00,274.4149867981885,433.8576164611398,77.26266014090994,True,0.44305555555555554,False,no_drift_consecutive_1436/2,274.4149867981885,285.0843798448097,117.32417382757599
1596,192,2018-01-12 02:00:00,276.17263260498635,380.3508239002229,68.51305121213306,True,0.44305555555555554,False,no_drift_consecutive_1437/2,276.17263260498635,284.54412871532804,122.91469822054857
1597,192,2018-01-13 02:00:00,301.1859083848548,378.1704218791711,65.5167280241527,True,0.44305555555555554,False,no_drift_consecutive_1438/2,301.1859083848548,308.2294487238377,133.0871749240634
1598,192,2018-01-14 02:00:00,281.52320778290414,342.9967029296248,45.686043938990224,True,0.44305555555555554,False,no_drift_consecutive_1439/2,281.52320778290414,285.2061204307712,111.43675921833172
1599,192,2018-01-15 02:00:00,330.77920212644534,416.22705588876164,69.76400038165539,True,0.44305555555555554,False,no_drift_consecutive_1440/2,330.77920212644534,338.0560549800275,151.99732117553094
1600,192,2018-01-16 02:00:00,297.6129393702873,406.2101359025665,71.54462793804909,True,0.44305555555555554,False,no_drift_consecutive_1441/2,297.6129393702873,306.0916455367839,132.22153015589438
1601,192,2018-01-17 02:00:00,284.3318960260528,355.1399762538505,55.76392192597073,True,0.44305555555555554,False,no_drift_consecutive_1442/2,284.3318960260528,289.74858426976976,120.63287244908068
1602,192,2018-01-18 02:00:00,283.28725818736604,360.21592261103604,69.8276426671074,True,0.44305555555555554,False,no_drift_consecutive_1443/2,283.28725818736604,291.7662940295891,122.74999754103597
1603,192,2018-01-19 02:00:00,289.32311967169284,377.3060063023269,68.55364515229596,True,0.44305555555555554,False,no_drift_consecutive_1444/2,289.32311967169284,297.3339365767513,127.70205703271573
1604,192,2018-01-20 02:00:00,303.60735583177456,404.8488040538298,65.40114127459277,True,0.44305555555555554,False,no_drift_consecutive_1445/2,303.60735583177456,310.5716274793643,142.97103471803217
1605,192,2018-01-21 02:00:00,284.8529119957172,375.6401974357275,52.560204557951785,True,0.44305555555555554,False,no_drift_consecutive_1446/2,284.8529119957172,289.6614516562629,124.92916956526396
1606,192,2018-01-22 02:00:00,337.8957017191041,423.07496993818575,66.7822494657767,True,0.44305555555555554,False,no_drift_consecutive_1447/2,337.8957017191041,344.43195856940315,159.4087532180856
1607,192,2018-01-23 02:00:00,309.87623698205294,412.9072605311229,78.90979014648391,True,0.44305555555555554,False,no_drift_consecutive_1448/2,309.87623698205294,319.7655973164086,136.34259567157264
1608,192,2018-01-24 02:00:00,284.6259192960387,365.17384225997716,61.2622643506215,True,0.44305555555555554,False,no_drift_consecutive_1449/2,284.6259192960387,291.14425800362363,132.51684258625173
1609,192,2018-01-25 02:00:00,289.63865857295116,380.4306883054257,62.75597194841805,True,0.44305555555555554,False,no_drift_consecutive_1450/2,289.63865857295116,296.3593503757376,131.59988443516457
1610,192,2018-01-26 02:00:00,295.3397274244984,379.31954025041045,63.02333198914866,True,0.44305555555555554,False,no_drift_consecutive_1451/2,295.3397274244984,301.98922989105336,136.4038796342234
1611,192,2018-01-27 02:00:00,320.13632540003414,505.12291991285815,90.70211230841977,True,0.44305555555555554,False,no_drift_consecutive_1452/2,320.13632540003414,332.7373438883074,145.6429331285445
1612,192,2018-01-28 02:00:00,305.76097008714754,401.2774813620684,76.0997010426323,True,0.44305555555555554,False,no_drift_consecutive_1453/2,305.76097008714754,315.0887737248211,129.38514912113357
1613,192,2018-01-29 02:00:00,359.38451605350093,481.83084326776554,81.56225584770948,True,0.44305555555555554,False,no_drift_consecutive_1454/2,359.38451605350093,368.523583991549,158.77023149076769
1614,192,2018-01-30 02:00:00,328.0454214873406,452.2203507650831,82.05507883991791,True,0.44305555555555554,False,no_drift_consecutive_1455/2,328.0454214873406,338.1520878572718,138.55742166051314
1615,192,2018-01-31 02:00:00,303.1173737609828,415.8428461066978,76.89552140828562,True,0.44305555555555554,False,no_drift_consecutive_1456/2,303.1173737609828,312.7188249664664,129.04626729221238
1616,192,2018-02-01 02:00:00,259.1587359705895,372.64318111544173,73.42268238223757,True,0.44305555555555554,False,no_drift_consecutive_1457/2,259.1587359705895,269.35875838382657,105.6181542781087
1617,192,2018-02-02 02:00:00,268.7832966017357,387.171393525906,78.76903828172928,True,0.44305555555555554,False,no_drift_consecutive_1458/2,268.7832966017357,280.0875254700308,109.41707720949275
1618,192,2018-02-03 02:00:00,284.4297064790307,409.5430233499019,74.91762676202632,True,0.44305555555555554,False,no_drift_consecutive_1459/2,284.4297064790307,294.1307680733212,121.28242816755923
1619,192,2018-02-04 02:00:00,258.85056438707767,381.77469365603287,71.85895343448644,True,0.44305555555555554,False,no_drift_consecutive_1460/2,258.85056438707767,268.6397659919475,110.08146972745583
1620,192,2018-02-05 02:00:00,319.8659505893607,455.51439678940375,83.27786538927614,True,0.44305555555555554,False,no_drift_consecutive_1461/2,319.8659505893607,330.52901417308243,138.65421810076424
1621,192,2018-02-06 02:00:00,285.13016532260235,441.9816147817846,86.53550604238409,True,0.44305555555555554,False,no_drift_consecutive_1462/2,285.13016532260235,297.9724903122871,119.75947475141726
1622,192,2018-02-07 02:00:00,288.3726230553497,466.20404843192506,94.18981220832343,True,0.44305555555555554,False,no_drift_consecutive_1463/2,288.3726230553497,303.36527561944536,106.46289947566076
1623,192,2018-02-08 02:00:00,292.50867844602357,478.6263793457963,98.99872238195782,True,0.44305555555555554,False,no_drift_consecutive_1464/2,292.50867844602357,308.80750314637623,106.71297604873868
1624,192,2018-02-09 02:00:00,297.5642207704803,477.9444254213271,90.12307797968036,True,0.44305555555555554,False,no_drift_consecutive_1465/2,297.5642207704803,310.9125836425323,109.60727732285996
1625,192,2018-02-10 02:00:00,308.7940393427043,473.9879533240672,87.85786478060588,True,0.44305555555555554,False,no_drift_consecutive_1466/2,308.7940393427043,321.049471479694,123.33744412986822
1626,192,2018-02-11 02:00:00,286.0478698724223,463.9138666028605,96.69130453130963,True,0.44305555555555554,False,no_drift_consecutive_1467/2,286.0478698724223,301.94799590412373,111.42504107649313
1627,192,2018-02-12 02:00:00,352.10159198870906,504.75939112979876,100.95067895485062,True,0.44305555555555554,False,no_drift_consecutive_1468/2,352.10159198870906,366.2875518802526,134.5214522892684
1628,192,2018-02-13 02:00:00,303.001427215213,436.8636841012716,81.95072703350525,True,0.44305555555555554,False,no_drift_consecutive_1469/2,303.001427215213,313.88817524044475,122.37575999276251
1629,192,2018-02-14 02:00:00,281.3279181767971,397.6810752630613,75.1853046687049,True,0.44305555555555554,False,no_drift_consecutive_1470/2,281.3279181767971,291.20135230423745,116.00526697551025
1630,192,2018-02-15 02:00:00,288.86511814769005,438.60252454836666,84.6788659931454,True,0.44305555555555554,False,no_drift_consecutive_1471/2,288.86511814769005,301.02087440635074,115.20196907047034
1631,192,2018-02-16 02:00:00,296.92704132009777,441.9970557761868,83.02675274539214,True,0.44305555555555554,False,no_drift_consecutive_1472/2,296.92704132009777,308.31657357098317,119.85238645206712
1632,192,2018-02-17 02:00:00,326.00373291666955,445.85376513093956,78.29758341820519,True,0.44305555555555554,False,no_drift_consecutive_1473/2,326.00373291666955,335.2744330317091,122.34502791730118
1633,192,2018-02-18 02:00:00,297.85298637116324,427.90831549816767,74.57909122763947,True,0.44305555555555554,False,no_drift_consecutive_1474/2,297.85298637116324,307.0479479471585,113.27895598696058
1634,192,2018-02-19 02:00:00,348.246939353716,494.7259915561609,87.59740282177852,True,0.44305555555555554,False,no_drift_consecutive_1475/2,348.246939353716,359.0950232881983,146.05035902038398
1635,192,2018-02-20 02:00:00,302.6637373625726,443.2836956379406,75.25237049513818,True,0.44305555555555554,False,no_drift_consecutive_1476/2,302.6637373625726,311.878593653713,132.8474750729165
1636,192,2018-02-21 02:00:00,288.89013190809254,411.0345870255657,78.3321236515733,True,0.44305555555555554,False,no_drift_consecutive_1477/2,288.89013190809254,299.32161617504414,123.85032311988911
1637,192,2018-02-22 02:00:00,290.59207964083356,440.16012221797814,78.4091908375412,True,0.44305555555555554,False,no_drift_consecutive_1478/2,290.59207964083356,300.9846473788696,124.33201697010563
1638,192,2018-02-23 02:00:00,301.7259671987379,438.36085263079065,80.40458308264944,True,0.44305555555555554,False,no_drift_consecutive_1479/2,301.7259671987379,312.2554343205392,127.30591314827284
1639,192,2018-02-24 02:00:00,326.0793507934504,475.0303593330571,87.59104590717875,True,0.44305555555555554,False,no_drift_consecutive_1480/2,326.0793507934504,337.6387630841453,137.87631255276852
1640,192,2018-02-25 02:00:00,307.8150630585751,445.16068681534966,76.26697178616264,True,0.44305555555555554,False,no_drift_consecutive_1481/2,307.8150630585751,317.1226324802219,116.26903331926314
1641,192,2018-02-26 02:00:00,359.4584982603967,529.4652369097266,103.46816687733065,True,0.44305555555555554,False,no_drift_consecutive_1482/2,359.4584982603967,374.05357039944795,153.40730204427072
1642,192,2018-02-27 02:00:00,321.7137947466725,464.5980437573113,90.64373592996871,True,0.44305555555555554,False,no_drift_consecutive_1483/2,321.7137947466725,334.2395138125443,134.82201931730256
1643,192,2018-02-28 02:00:00,302.954539257655,458.5212946182527,99.75501012320836,True,0.44305555555555554,False,no_drift_consecutive_1484/2,302.954539257655,318.955349385301,124.28920581526872
1644,192,2018-03-01 02:00:00,268.0620512510579,436.5156352242225,93.50201936157615,True,0.44305555555555554,False,no_drift_consecutive_1485/2,268.0620512510579,283.90119926766306,102.10114195802167
1645,192,2018-03-02 02:00:00,271.8090130378902,434.8046853381211,98.65659325153983,True,0.44305555555555554,False,no_drift_consecutive_1486/2,271.8090130378902,289.1595804406829,106.22430827406151
1646,192,2018-03-03 02:00:00,290.42426260351493,432.32012499317364,98.03852739675426,True,0.44305555555555554,False,no_drift_consecutive_1487/2,290.42426260351493,306.5253744193448,117.42716997555098
1647,192,2018-03-04 02:00:00,264.8216195086129,409.81384130387505,89.04981279920852,True,0.44305555555555554,False,no_drift_consecutive_1488/2,264.8216195086129,279.3928404929851,105.60517979138669
1648,192,2018-03-05 02:00:00,321.46451212626107,500.3195147416066,106.23509085791528,True,0.44305555555555554,False,no_drift_consecutive_1489/2,321.46451212626107,338.5636233947241,133.71106976042304
1649,192,2018-03-06 02:00:00,277.19872066155534,420.6082569757408,86.37744155017018,True,0.44305555555555554,False,no_drift_consecutive_1490/2,277.19872066155534,290.3449554325958,117.55593702661741
1650,192,2018-03-07 02:00:00,262.614786802927,403.56456073392144,88.53555525896749,True,0.44305555555555554,False,no_drift_consecutive_1491/2,262.614786802927,277.137277883291,109.35953859508938
1651,192,2018-03-08 02:00:00,251.92646682336917,352.7659760431265,69.03867357606991,True,0.44305555555555554,False,no_drift_consecutive_1492/2,251.92646682336917,261.21501322712913,114.22450567231147
1652,192,2018-03-09 02:00:00,262.51201402598593,376.21654254291286,78.27183843973401,True,0.44305555555555554,False,no_drift_consecutive_1493/2,262.51201402598593,273.9325431574629,117.62411541656465
1653,192,2018-03-10 02:00:00,280.8675634708099,404.8631910998025,83.45201903996625,True,0.44305555555555554,False,no_drift_consecutive_1494/2,280.8675634708099,293.0031189115166,129.75382749464407
1654,192,2018-03-11 02:00:00,266.8607049190986,406.4335703466915,83.24092487578424,True,0.44305555555555554,False,no_drift_consecutive_1495/2,266.8607049190986,279.5419242333682,114.86464182723559
1655,192,2018-03-12 02:00:00,327.24034314123065,477.3622919904684,96.18426123920108,True,0.44305555555555554,False,no_drift_consecutive_1496/2,327.24034314123065,341.08306068950606,142.47681300288085
1656,192,2018-03-13 02:00:00,295.08850841408815,441.4134992055524,94.39358358845325,True,0.44305555555555554,False,no_drift_consecutive_1497/2,295.08850841408815,309.81829581340355,122.8852893293572
1657,192,2018-03-14 02:00:00,274.25919655362634,433.72518862253105,93.59628095893466,True,0.44305555555555554,False,no_drift_consecutive_1498/2,274.25919655362634,289.79021844014073,115.41003171066284
1658,192,2018-03-15 02:00:00,274.03805469781014,417.4357786344892,91.04144710913336,True,0.44305555555555554,False,no_drift_consecutive_1499/2,274.03805469781014,288.76530351530306,117.95943202515306
1659,192,2018-03-16 02:00:00,274.25356845547714,407.5269255384561,76.792682648987,True,0.44305555555555554,False,no_drift_consecutive_1500/2,274.25356845547714,284.80192400858374,123.53934192673088
1660,192,2018-03-17 02:00:00,293.1781780486126,413.8969031741294,83.9918440446112,True,0.44305555555555554,False,no_drift_consecutive_1501/2,293.1781780486126,304.97225111461904,134.99092088728125
1661,192,2018-03-18 02:00:00,268.88608313987174,401.610693182297,77.36298643511691,True,0.44305555555555554,False,no_drift_consecutive_1502/2,268.88608313987174,279.7941339207491,124.57760875902359
1662,192,2018-03-19 02:00:00,321.9409228469013,467.74500403725574,88.82496288845658,True,0.44305555555555554,False,no_drift_consecutive_1503/2,321.9409228469013,333.9698067724838,157.71694771181436
1663,192,2018-03-20 02:00:00,298.8341209144915,438.78502090928083,82.71343126174368,True,0.44305555555555554,False,no_drift_consecutive_1504/2,298.8341209144915,310.06990104463245,131.60490204153436
1664,192,2018-03-21 02:00:00,290.21852189416126,443.1080826730587,87.98949719910344,True,0.44305555555555554,False,no_drift_consecutive_1505/2,290.21852189416126,303.263815955321,120.18655074694263
1665,192,2018-03-22 02:00:00,289.17292871161425,421.92598068130275,84.31431835862837,True,0.44305555555555554,False,no_drift_consecutive_1506/2,289.17292871161425,301.21402188466004,121.52347813595665
1666,192,2018-03-23 02:00:00,300.6387354783713,463.70291995141343,92.58519841040271,True,0.44305555555555554,False,no_drift_consecutive_1507/2,300.6387354783713,314.5721987632215,124.1025905937785
1667,192,2018-03-24 02:00:00,315.2614094702598,483.5249426391249,97.38275605319241,True,0.44305555555555554,False,no_drift_consecutive_1508/2,315.2614094702598,329.9593270051484,136.03407179266569
1668,192,2018-03-25 02:00:00,287.4257743941423,405.70431104402036,74.81648925520251,True,0.44305555555555554,False,no_drift_consecutive_1509/2,287.4257743941423,297.00350646170193,127.51558122606849
1669,192,2018-03-26 02:00:00,337.7840712298385,435.93309963922223,80.79183216856806,True,0.44305555555555554,False,no_drift_consecutive_1510/2,337.7840712298385,347.3116740361008,157.18776694690015
1670,192,2018-03-27 02:00:00,303.0674068079502,483.3799540404898,86.37330876356263,True,0.44305555555555554,False,no_drift_consecutive_1511/2,303.0674068079502,315.13521151413926,137.67220492702157
1671,192,2018-03-28 02:00:00,284.60939639467665,395.2369387973449,71.82973873800758,True,0.44305555555555554,False,no_drift_consecutive_1512/2,284.60939639467665,293.5336775964772,130.82114095315347
1672,192,2018-03-29 02:00:00,284.9558973294623,435.3630776269364,77.86266997165765,True,0.44305555555555554,False,no_drift_consecutive_1513/2,284.9558973294623,295.40219836344204,131.95382146738172
1673,192,2018-03-30 02:00:00,293.2092915381639,401.49870568879635,67.85624986988269,True,0.44305555555555554,False,no_drift_consecutive_1514/2,293.2092915381639,300.9587335345428,137.782224897032
1674,192,2018-03-31 02:00:00,317.7691506543387,401.1298927843657,57.84998182849066,True,0.44305555555555554,False,no_drift_consecutive_1515/2,317.7691506543387,322.99203319143413,138.47022952679325
1675,192,2018-04-01 02:00:00,234.65027305698777,338.03947315273757,60.873417789162986,True,0.44305555555555554,False,no_drift_consecutive_1516/2,234.65027305698777,242.41766362840173,106.4162251727858
1676,192,2018-04-02 02:00:00,290.6237294608213,394.25581069558035,73.82269322857478,True,0.44305555555555554,False,no_drift_consecutive_1517/2,290.6237294608213,299.8532010188268,140.12656239984994
1677,192,2018-04-03 02:00:00,252.11767696584153,335.02184038255996,68.39301754368257,True,0.44305555555555554,False,no_drift_consecutive_1518/2,252.11767696584153,261.2296458815173,120.25808121821824
1678,192,2018-04-04 02:00:00,234.61977602024297,330.9632565506388,73.93524283334561,True,0.44305555555555554,False,no_drift_consecutive_1519/2,234.61977602024297,245.9936166501374,113.26337915499671
1679,192,2018-04-05 02:00:00,234.7008218200916,318.2593947641535,59.600603380601854,True,0.44305555555555554,False,no_drift_consecutive_1520/2,234.7008218200916,242.15017589578207,113.46849570791848
1680,192,2018-04-06 02:00:00,251.0138465982471,350.28418720751745,73.7386685649902,True,0.44305555555555554,False,no_drift_consecutive_1521/2,251.0138465982471,261.62060780027593,114.84049724149759
1681,192,2018-04-07 02:00:00,269.60455041696974,369.2723941436432,73.12198093431847,True,0.44305555555555554,False,no_drift_consecutive_1522/2,269.60455041696974,279.3446575492275,129.7960255279622
1682,192,2018-04-08 02:00:00,241.09721166416207,338.3339561078654,66.47977322385917,True,0.44305555555555554,False,no_drift_consecutive_1523/2,241.09721166416207,250.09483345349122,117.30341855643502
1683,192,2018-04-09 02:00:00,299.9634023411251,406.44309523497355,80.23226647944243,True,0.44305555555555554,False,no_drift_consecutive_1524/2,299.9634023411251,310.5080664467382,147.3404594445139
1684,192,2018-04-10 02:00:00,264.00912005835346,363.57928641930573,75.14111890488364,True,0.44305555555555554,False,no_drift_consecutive_1525/2,264.00912005835346,274.4940859549873,126.46122830967916
1685,192,2018-04-11 02:00:00,243.58079144277545,338.4788916392278,69.08327295406487,True,0.44305555555555554,False,no_drift_consecutive_1526/2,243.58079144277545,253.1878760168715,119.996469668823
1686,192,2018-04-12 02:00:00,243.5019934524844,339.82093959544653,66.72523885840307,True,0.44305555555555554,False,no_drift_consecutive_1527/2,243.5019934524844,252.47866903175148,122.10399293610443
1687,192,2018-04-13 02:00:00,252.2445589106212,348.34599363296064,66.71023330339268,True,0.44305555555555554,False,no_drift_consecutive_1528/2,252.2445589106212,260.9167927278866,126.00586701554204
1688,192,2018-04-14 02:00:00,274.07224835931123,370.10661683923314,65.19985661907334,True,0.44305555555555554,False,no_drift_consecutive_1529/2,274.07224835931123,281.7208168096133,140.22052296085945
1689,192,2018-04-15 02:00:00,251.94393232151802,329.1375453342118,52.53071631534581,True,0.44305555555555554,False,no_drift_consecutive_1530/2,251.94393232151802,257.3620430254489,120.11373690172053
1690,192,2018-04-16 02:00:00,303.74399914286323,411.12562579703166,75.65560895745132,True,0.44305555555555554,False,no_drift_consecutive_1531/2,303.74399914286323,313.02426133132633,158.66477800659874
1691,192,2018-04-17 02:00:00,273.57026612800007,387.5594407779428,67.11000906972431,True,0.44305555555555554,False,no_drift_consecutive_1532/2,273.57026612800007,281.68145808108005,137.73171279256883
1692,192,2018-04-18 02:00:00,264.18711170649186,379.28043348656655,64.04161633021765,True,0.44305555555555554,False,no_drift_consecutive_1533/2,264.18711170649186,271.83847890614237,119.60244153277364
1693,192,2018-04-19 02:00:00,255.85371138989157,360.8768912406252,67.20977176976552,True,0.44305555555555554,False,no_drift_consecutive_1534/2,255.85371138989157,264.5340716303401,127.72785397494033
1694,192,2018-04-20 02:00:00,259.2157137527082,344.56289728443465,64.52127743307202,True,0.44305555555555554,False,no_drift_consecutive_1535/2,259.2157137527082,267.1250297106608,134.8693042224201
1695,192,2018-04-21 02:00:00,285.4736459892735,380.44853802980447,65.12641393954954,True,0.44305555555555554,False,no_drift_consecutive_1536/2,285.4736459892735,292.8082176904101,146.6550008206452
